Time,Input,Output
0.8,0.43155171293779676,0.31442218904099306
0.81,0.31164906341377896,0.3125593023800096
0.8200000000000001,0.1654490124263246,0.24807494021138213
0.8300000000000001,0.03177917514301182,0.3166715573828042
0.84,0.1554911608578311,0.26518101018699514
0.85,0.16259166101337352,0.30869222847770333
0.86,0.36480308916903204,0.3368736204754488
0.87,0.31877873567760656,0.276537928293838
0.88,0.44360637128816327,0.31127489642676365
0.89,0.23610746258097465,0.2797491817008896
0.9,0.05979712296915085,0.37830689336605894
0.91,0.3566223936114975,0.2988333160453036
0.92,0.3803925243084487,0.32328098196457233
0.93,0.2806385987847481,0.26515135924161826
0.9400000000000001,0.3854835899772805,0.2853551047758296
0.9500000000000001,0.24689779818219537,0.32333835128016364
0.96,0.26136641469099703,0.3818782401270061
0.97,0.21377050917927481,0.39918432720648733
0.98,0.012709563372047594,0.42679489292597694
0.99,0.053945713496652226,0.3042812058704464
1.0,0.015714592843367126,0.24764402432685836
1.01,0.3182052056318902,0.2230127209923734
1.02,0.15717799053816334,0.3839262824901212
1.03,0.2542853455823514,0.34355013393635037
1.04,0.4537832369630465,0.4071108304126926
1.05,0.12464611457443747,0.4602281115822472
1.06,0.20519146151781487,0.36926174801159195
1.07,0.37777556927152434,0.3423951501480913
1.08,0.11439908274581123,0.26998020946169726
1.09,0.038489954914396496,0.23549152739325457
1.1,0.144875726456884,0.21020597226262064
1.11,0.08061064362700221,0.266319736056523
1.12,0.46484882617128653,0.24269046843894299
1.1300000000000001,0.4040601897822085,0.388303690466147
1.1400000000000001,0.31670187825521173,0.553497743636634
1.1500000000000001,0.43573029509385885,0.4176519447087613
1.16,0.40183603844955723,0.4282326137127316
1.17,0.09328502944301792,0.5280066174512476
1.18,0.4462794992449889,0.36787678517618383
1.19,0.26967112095782536,0.3030508364041805
1.2,0.40372007758203127,0.30567129140689564
1.21,0.4480456499617466,0.2986150307735862
1.22,0.15900173748593194,0.5592332355533999
1.23,0.05502596226383838,0.48018418412059094
1.24,0.11396758127097084,0.37204304606824257
1.25,0.21355389431312816,0.3616368650051278
1.26,0.40900738296124656,0.4096211903622321
1.27,0.4303652916281717,0.36175401133219465
1.28,0.0034760652655953517,0.5657103588999064
1.29,0.25537365128878287,0.38475683476158595
1.3,0.2087055015743895,0.4489365178600421
1.31,0.11105390523536512,0.470175806509847
1.32,0.0599326836668414,0.3713084119238691
1.33,0.16880758570181398,0.29479913342127084
1.34,0.4714548519562596,0.2768579929856293
1.35,0.16160146601037761,0.3886968786528575
1.36,0.25939531087168305,0.39296054669535585
1.37,0.3515094794475889,0.4630670132344673
1.3800000000000001,0.181814801189647,0.334692292153964
1.3900000000000001,0.48589104136048034,0.3340845951464689
1.4000000000000001,0.4812236474710556,0.41540572102347506
1.41,0.12589114791268208,0.3825077798358677
1.42,0.24862425294619273,0.29596127147321716
1.43,0.15043915490838483,0.3047056324623203
1.44,0.1424202471887338,0.35247810141573555
1.45,0.018443473677266398,0.3048502661346485
1.46,0.3047821669899484,0.2532103746194695
1.47,0.25133951161443074,0.3802282207966149
1.48,0.025739375624994676,0.3464570117777105
1.49,0.13932323211830572,0.2810729847825191
1.5,0.45413294298332685,0.3315045773882692
1.51,0.11978094533348621,0.33879567024943213
1.52,0.07244743604561155,0.3003348167570479
1.53,0.2447263801387815,0.25440687062400724
1.54,0.49282522705530035,0.26858739909025786
1.55,0.1210276357557502,0.235296795011096
1.56,0.3360677737029393,0.2610952684050195
1.57,0.3808098076643588,0.34416454934760976
1.58,0.11881877199619983,0.2689179564743772
1.59,0.3641081743059298,0.24428705771189357
1.6,0.1838915663596266,0.4560954304579524
1.61,0.31615291529678974,0.33764405386491475
1.62,0.31676485538044735,0.28580407589240364
1.6300000000000001,0.26788734203737924,0.3442684191031168
1.6400000000000001,0.04514488502720415,0.4537478376605726
1.6500000000000001,0.417651247794619,0.31763027524858345
1.6600000000000001,0.16039003248586792,0.45845362640255394
1.67,0.09325925519992712,0.40963507263188204
1.68,0.020387570777381958,0.31276460723034516
1.69,0.2954464715941209,0.2615798655894702
1.7,0.3387821809211412,0.30754558155632505
1.71,0.008293914463928076,0.4065765913183472
1.72,0.2560465291496405,0.298243904924668
1.73,0.11324788759896898,0.34560379228738247
1.74,0.32258639520472493,0.2730710376008991
1.75,0.08718321450249572,0.4303148462372798
1.76,0.345468869051233,0.32545605142282746
1.77,0.1933676731502687,0.30081629172063695
1.78,0.46836499436836726,0.24522105780821418
1.79,0.06876047207299663,0.420298558023563
1.8,0.17053317552512925,0.33149795887075134
1.81,0.056736760620294535,0.2575460583582446
1.82,0.4623468091392814,0.2406235229843606
1.83,0.4386696766904905,0.28887098860537685
1.84,0.1289708138575778,0.44389771744093065
1.85,0.3299920230170895,0.3229355085951878
1.86,0.4086111001006079,0.41918455805081467
1.87,0.27760040579973116,0.412829009383212
1.8800000000000001,0.26482528917800324,0.4887042362856312
1.8900000000000001,0.12092614545022584,0.36253710048667787
1.9000000000000001,0.046551383902949606,0.30438198761223956
1.9100000000000001,0.4486078789766634,0.2491749614864079
1.92,0.4502090285816652,0.5298896166201389
1.93,0.31655072863663397,0.6564791126407122
1.94,0.16951489552435034,0.49571526879259464
1.95,0.17460478730633044,0.437759454234808
1.96,0.3629778394351197,0.43370437004983475
1.97,0.44855512997628855,0.4760453918378418
1.98,0.44354321213255865,0.5265453125238345
1.99,0.38993777292881193,0.4561592052108189
2.0,0.3210158230771439,0.3682138081319145
2.0100000000000002,0.042069982497524416,0.5117152085616963
2.02,0.08081435704730688,0.4070963330471513
2.0300000000000002,0.4492770942635396,0.3575826090419132
2.04,0.30321452982979497,0.4014428357802907
2.05,0.004598525808314824,0.38768791558845084
2.06,0.05073577143301605,0.30267075625220596
2.07,0.3317508845540279,0.2884255157462987
2.08,0.0025307919231093434,0.46504026652465
2.09,0.08040402570874933,0.33274560271427595
2.1,0.27436689468329306,0.30213814150887486
2.11,0.3459475988463466,0.26470513716946453
2.12,0.32598062975130027,0.26779743898941033
2.13,0.11213465473027989,0.4451497082942242
2.14,0.35608961067376793,0.36150820433574016
2.15,0.11862454374840004,0.27268807078472646
2.16,0.16269984907963386,0.23586682947572432
2.17,0.37324570255901207,0.2898877956965227
2.18,0.32481644952360733,0.23530923063347367
2.19,0.42461170524708897,0.24515570443814164
2.2,0.3288064461501717,0.38409106500868084
2.21,0.2841543016677358,0.44350714623015564
2.22,0.04683738391404624,0.442534292243811
2.23,0.18385790152971676,0.31488900149742854
2.24,0.13260118384086272,0.34345427048642635
2.25,0.12199482168954179,0.28171038994876
2.2600000000000002,0.4865052773762228,0.25959067116114876
2.27,0.1965488623333802,0.49231157787958024
2.2800000000000002,0.44602327758855664,0.4281973723674518
2.29,0.31556931299863145,0.5903735931230857
2.3000000000000003,0.3974056517708242,0.5502577234755298
2.31,0.25131854655259606,0.5485552580066037
2.32,0.28845194231317955,0.3988426283498365
2.33,0.24625884690943195,0.38312416988425846
2.34,0.09762149389902225,0.3458385211139267
2.35,0.36122605763075266,0.2956042575996911
2.36,0.1403861812204279,0.5157358096780356
2.37,0.01215798321572692,0.41340986674159885
2.38,0.3227361479535839,0.3245529237643783
2.39,0.08855533970352447,0.42098900024828345
2.4,0.47022929217645715,0.36742793940904583
2.41,0.4769642885012937,0.4612386592437516
2.42,0.45743219511022426,0.5353022738826735
2.43,0.1850793501277222,0.5383134063683145
2.44,0.007728308264433714,0.40213701025558446
2.45,0.4641592812938627,0.31077958058833777
2.46,0.21409207415865716,0.35763665354350327
2.47,0.4833274095218348,0.28507931723684876
2.48,0.4818099885446264,0.4765697707463722
2.49,0.42650472773368003,0.4059898573553916
2.5,0.14722444603479284,0.606679013499932
2.5100000000000002,0.19254886430096263,0.5201892873623655
2.52,0.42556833575842845,0.5036214504105258
2.5300000000000002,0.15846100257813883,0.4802051710884918
2.54,0.08474637334304624,0.3503164085254924
2.5500000000000003,0.2784006312291751,0.3393652915275786
2.56,0.4680773870803905,0.3646134516950341
2.57,0.3480148983374865,0.6277227230232325
2.58,0.2850305850446825,0.6865711350611643
2.59,0.04858824688538427,0.6560260771624978
2.6,0.30750361334958487,0.4759827537685697
2.61,0.49502692505213164,0.45071452511365484
2.62,0.07004200761826201,0.6624329757624267
2.63,0.25916482618186837,0.48409832268004327
2.64,0.4386865359639777,0.4015672938386169
2.65,0.3703843088771022,0.5070514991385136
2.66,0.348507870497634,0.6469623116912718
2.67,0.35124204199355463,0.6571388822203861
2.68,0.17974557560987758,0.6322505657513926
2.69,0.14679592213224668,0.47899080537344785
2.7,0.4046805777392568,0.4406678740270681
2.71,0.4050566973395904,0.6508323393254279
2.72,0.43353615929005185,0.5188024197574038
2.73,0.45662027627823565,0.5647296849523437
2.74,0.2556711994304689,0.7251609046750864
2.75,0.2507581473435998,0.6707088053801274
2.7600000000000002,0.3991475894833876,0.6330507715143899
2.77,0.3249819653888826,0.6892508553811436
2.7800000000000002,0.3509834386288517,0.6013248057795518
2.79,0.3978963347180505,0.5372831136512529
2.8000000000000003,0.44500267090878315,0.6647558372001674
2.81,0.1689975784257679,0.7777360061668955
2.82,0.187791476319972,0.6914274370893443
2.83,0.0469909699204345,0.6626824715474696
2.84,0.289140070498087,0.5372800464663714
2.85,0.017971136898371043,0.5436295675970224
2.86,0.23279900906623008,0.4461362252316209
2.87,0.2713223173537883,0.4845445783131267
2.88,0.1432706260641422,0.5322823204491958
2.89,0.2954166302845054,0.5016263044273814
2.9,0.015250124969524714,0.5942072471710097
2.91,0.01867409437460721,0.45360293280289365
2.92,0.4113002803298291,0.36488939817176114
2.93,0.18009532070563145,0.33188567909509264
2.94,0.06353025632594239,0.35716288335318713
2.95,0.2611216300274022,0.2911868891401834
2.96,0.3849967765493054,0.34198205138238946
2.97,0.10791051374842159,0.43201075655115806
2.98,0.31144523790950013,0.3435341641773785
2.99,0.042673732496884,0.40998387345034126
3.0,0.02584086058430385,0.30433731094564365
3.0100000000000002,0.265677315784074,0.24727101121162803
3.02,0.27031756080505326,0.3804268490942547
3.0300000000000002,0.3187149507491033,0.3525817077164365
3.04,0.3630456668613308,0.29715162935965833
3.0500000000000003,0.4879260397312673,0.3818668075006516
3.06,0.25815017415059766,0.5629926129451037
3.0700000000000003,0.16147823647062298,0.41517930141461556
3.08,0.39759309738435183,0.37670236024615944
3.09,0.1354161256310371,0.30868749469481227
3.1,0.21948571035281805,0.2538386712920303
3.11,0.03922819067113298,0.30901538200744194
3.12,0.012675371707728755,0.2648274576668702
3.13,0.48132420733896253,0.23215526640238549
3.14,0.4179900602561029,0.47125503272669556
3.15,0.347987103046849,0.6315715235384363
3.16,0.20447647220713494,0.5450475948251591
3.17,0.08664716003542289,0.4168267236775992
3.18,0.07821852133554302,0.35612746622155766
3.19,0.12512144908229766,0.29020094076956904
3.2,0.27461333235306024,0.28296928132291926
3.21,0.35729796135003117,0.25481377696551266
3.22,0.33009868835886563,0.23096146919675942
3.23,0.13996694847297142,0.45048080467924645
3.24,0.47743264033159705,0.4114266442966221
3.25,0.36894845834788426,0.5522584191001068
3.2600000000000002,0.27717702625570034,0.4835231514570635
3.27,0.3058603731171761,0.37124897221898845
3.2800000000000002,0.20980003121389496,0.3156448743465309
3.29,0.12386549475057873,0.2915722403521989
3.3000000000000003,0.1779863393256308,0.29163192412746575
3.31,0.37892305523218456,0.33615558135631163
3.3200000000000003,0.007196744314877934,0.4512451223236482
3.33,0.05803632025345812,0.3261224548560513
3.34,0.023001321010876374,0.3018653610267551
3.35,0.020364401159485068,0.2594551581401958
3.36,0.4277302920055036,0.23078000803903226
3.37,0.35182892969001184,0.4021172764069064
3.38,0.2370869145436626,0.3958270254557318
3.39,0.04891708032550074,0.32784810180549107
3.4,0.24580793755841618,0.2658870378004382
3.41,0.23673588539028284,0.363315061451274
3.42,0.08660093495500759,0.27194147671463087
3.43,0.21692582461898652,0.231886401034636
3.44,0.19925236719868672,0.21242366774887045
3.45,0.30792504902610823,0.20126801810978368
3.46,0.3175468254338219,0.38716072435545135
3.47,0.02265200488602226,0.4429607523014222
3.48,0.1873063073132356,0.30961436180921736
3.49,0.3129299578571182,0.2532916403438079
3.5,0.25156812929004385,0.32859918752943174
3.5100000000000002,0.42824492059416114,0.33724287904111927
3.52,0.3293468158094725,0.3069907810952103
3.5300000000000002,0.08146721354071484,0.3454871702732367
3.54,0.03528437370021492,0.28197800101217707
3.5500000000000003,0.3212096391031578,0.24593106873848078
3.56,0.013255655270810907,0.3666096638813402
3.5700000000000003,0.29288779063673165,0.2694337271011952
3.58,0.4701151207124788,0.30414340330116063
3.59,0.2877370889379395,0.45813802790305713
3.6,0.19408496310326095,0.42034230664293437
3.61,0.3216441092211766,0.42089588085247476
3.62,0.22912644524575831,0.45713960308382284
3.63,0.27280839465796747,0.3467429991158574
3.64,0.4707324043882626,0.2803788214140439
3.65,0.19305131890038713,0.4609635170356212
3.66,0.4805952819119571,0.3293600459510073
3.67,0.45267532097803187,0.47166321911788833
3.68,0.09789556739464822,0.6538612458247474
3.69,0.03468065043758273,0.4789740048501193
3.7,0.050389000688713326,0.3572547785965955
3.71,0.009110912825774864,0.30753328301503186
3.72,0.0472214803779642,0.25911023212380424
3.73,0.3415033867081784,0.24817709775230126
3.74,0.035594324230114494,0.46332848746872957
3.75,0.15948781514688065,0.34267176688969886
3.7600000000000002,0.4224376554847273,0.38480063684537513
3.77,0.011635967867912933,0.5786132595562576
3.7800000000000002,0.4072342412944679,0.39316555982799284
3.79,0.14092738738669996,0.3141037716412619
3.8000000000000003,0.05908241381082813,0.26218736302471146
3.81,0.3483685826820753,0.2260503006107898
3.8200000000000003,0.314471423389942,0.23173549895659656
3.83,0.4387360067635265,0.370524747160781
3.84,0.3675355219019429,0.3006686408295266
3.85,0.4017404651924243,0.3293083916000279
3.86,0.14101728628565324,0.5091948099559331
3.87,0.08871977188986141,0.3447248022682135
3.88,0.37530737582042917,0.3141755808790072
3.89,0.403417369633632,0.3238994029294384
3.9,0.49525257100033665,0.2849479771034294
3.91,0.20630883845571324,0.4903736618425967
3.92,0.18600904289639159,0.4302338932455021
3.93,0.3882064803709984,0.43103482851320163
3.94,0.17040177012650892,0.5243335117301064
3.95,0.46537866280178236,0.46438673282164256
3.96,0.4292063759215059,0.4333567695546322
3.97,0.21449701368750917,0.3746955261697076
3.98,0.3754355338957487,0.4094396028688986
3.99,0.3772714370423412,0.5353183428867384
4.0,0.051561934417966304,0.6580468964379803
4.01,0.45127645333978333,0.4696968641967352
4.0200000000000005,0.2526261862239286,0.47791737092099773
4.03,0.4132287330538708,0.5046617662208889
4.04,0.16002480051530588,0.47944813614141335
4.05,0.44776161424810024,0.4707772249624418
4.0600000000000005,0.19460083936708156,0.6428073549584714
4.07,0.00541882574014918,0.5168890859895995
4.08,0.45269098820963183,0.39160503022963433
4.09,0.04564333839306678,0.5744454239959681
4.1,0.15965681879520743,0.42482599136699395
4.11,0.47503098352540246,0.44073157572314836
4.12,0.47530357346877805,0.5207378863361735
4.13,0.28671894406164306,0.680158423965267
4.14,0.31591860608489963,0.5477539626524247
4.15,0.22422276098915989,0.6192204803185188
4.16,0.14660538584903227,0.5171426028898696
4.17,0.16433227268495798,0.39165798559113574
4.18,0.3362592280385192,0.4291199243108945
4.19,0.37618726471884,0.36216611000038934
4.2,0.39578952186292427,0.3880787217140962
4.21,0.39480907139727694,0.5934586122367961
4.22,0.045603051524345184,0.7093521335357064
4.23,0.24721015235129074,0.5182017164539365
4.24,0.028779380008322142,0.5041314854863643
4.25,0.27476444116186777,0.3877717692126321
4.26,0.2207652506866885,0.36984063600121764
4.2700000000000005,0.4438520913791499,0.35142830486992815
4.28,0.17545750627603934,0.5103691263732865
4.29,0.05853350821380293,0.47192207035691447
4.3,0.07149584102641793,0.3896958120885444
4.3100000000000005,0.3807553158587361,0.3528968020661051
4.32,0.30910903165813053,0.312473902941783
4.33,0.05056133806139512,0.37349549916890534
4.34,0.04205340305749872,0.2893791046253987
4.3500000000000005,0.35048456572956,0.2592621019742358
4.36,0.036381503182096764,0.34155497240013544
4.37,0.4109300296451781,0.28906459707962273
4.38,0.3531211135782481,0.3467592591932027
4.39,0.04067439032094988,0.2944405057076459
4.4,0.04241885704259596,0.2405264185691903
4.41,0.4933197892505877,0.23366456251625953
4.42,0.18713539787806016,0.4336570464981653
4.43,0.18532107353344546,0.31154579766394824
4.44,0.4063997836287513,0.2525065046651439
4.45,0.47362428869192935,0.4273208503847772
4.46,0.49300053191143545,0.32179558693151994
4.47,0.3766890926294708,0.5511251788976474
4.48,0.18812979276545788,0.5589217895188838
4.49,0.04175035834933438,0.3804732997128488
4.5,0.3885734579637184,0.2874055307797635
4.51,0.2792021248679025,0.5277676032096441
4.5200000000000005,0.21211100462348814,0.4436425989987408
4.53,0.453177192547368,0.3821707464090842
4.54,0.05559874115307567,0.5698859563400702
4.55,0.24631255214542958,0.4372792911543737
4.5600000000000005,0.005676822383709534,0.5108556213052163
4.57,0.23433032099706314,0.3752261479613782
4.58,0.028151637840918675,0.36262573755546457
4.59,0.05940895813403596,0.28810427595379784
4.6000000000000005,0.05876312338855244,0.28134369332267706
4.61,0.3246051510580318,0.26779867289234094
4.62,0.37302243963271164,0.336092338284686
4.63,0.2916843825485798,0.5184444169201277
4.64,0.48108627423727096,0.3821912663898154
4.65,0.18743528976185203,0.4642549835631852
4.66,0.14285604314093037,0.328777772654287
4.67,0.43429956409473014,0.30810646612434456
4.68,0.11179791925972632,0.2652713285773076
4.69,0.48161126972030566,0.23517587326618095
4.7,0.006077237344908171,0.2528366413773112
4.71,0.4849394133538195,0.22127332502703567
4.72,0.021579955975288057,0.4743694802522943
4.73,0.44557155684903554,0.33359802341424527
4.74,0.26385055454314993,0.5760910886276139
4.75,0.49648239805965017,0.4466663850289323
4.76,0.03689828236769943,0.41726318260083883
4.7700000000000005,0.2769271422006604,0.3228768669196236
4.78,0.4846512678095495,0.30053961801567136
4.79,0.2615489220850744,0.5940891216193169
4.8,0.31469931906763127,0.3976347648608476
4.8100000000000005,0.3478743444923086,0.5294105928031831
4.82,0.22727053238388661,0.3863566844807439
4.83,0.3137790400420317,0.4509590587789942
4.84,0.2921571559615501,0.45917838639120967
4.8500000000000005,0.4505790052454945,0.5541674099465953
4.86,0.022723190170728935,0.41345112116043903
4.87,0.14048159479611516,0.3246126844499164
4.88,0.47520574203827937,0.3710942599941711
4.89,0.44513189194545816,0.4809054193988749
4.9,0.22782837639285647,0.5594199031315017
4.91,0.31006629890076837,0.5134056171074084
4.92,0.13869059149056634,0.47558919451139015
4.93,0.09406057986188066,0.41740575362340115
4.94,0.23184920246999108,0.36180357269574315
4.95,0.1766761140130264,0.44613730095400406
4.96,0.29182805592543604,0.33720640920050793
4.97,0.03886731848249242,0.33494660355219597
4.98,0.48719740383308324,0.3001675258516397
4.99,0.49310537223980144,0.5787911269169609
5.0,0.34908085700987257,0.5673123386875506
5.01,0.2680481831720602,0.5554525804570103
5.0200000000000005,0.15476380814316387,0.44389945775417117
5.03,0.40689750985347434,0.35140108753145227
5.04,0.34236558627693964,0.4220778168775571
5.05,0.08130846967244565,0.40889092964036444
5.0600000000000005,0.45546359224692123,0.34617395009522034
5.07,0.4112686214615845,0.3049912984289904
5.08,0.474899956645962,0.5573061959516049
5.09,0.36285975419418,0.7448607538070356
5.1000000000000005,0.30670759796789493,0.6885897265076875
5.11,0.20912151814530944,0.5959711177019434
5.12,0.46636424167700663,0.47228301223255964
5.13,0.4330319447502042,0.641861892096205
5.14,0.022609335053094703,0.6812801452371307
5.15,0.013183487248626002,0.4925249868570444
5.16,0.1882316834390248,0.39284518323885975
5.17,0.40527666539091645,0.4434310027178001
5.18,0.49363806465747223,0.6483488103482086
5.19,0.07520844555176409,0.7512726039675889
5.2,0.29706535767606757,0.5781671919312452
5.21,0.19044542831551076,0.5313537221703964
5.22,0.4849571989073016,0.5422970906781257
5.23,0.42105946156785434,0.7323384559917195
5.24,0.4191643523555689,0.5461346432501208
5.25,0.23434657989748514,0.42665044396514284
5.26,0.2074097511688326,0.41347167533448637
5.2700000000000005,0.13670353596535312,0.4661794532227467
5.28,0.028187748325463557,0.47245129951164677
5.29,0.4323611881275266,0.3739020081550858
5.3,0.4064505045650388,0.4998560844830664
5.3100000000000005,0.4998588366430653,0.49114664567963207
5.32,0.4983184185369527,0.7328723086962244
5.33,0.2777158528013137,0.8234921682741435
5.34,0.38449370759025525,0.7376689779079973
5.3500000000000005,0.472382864941214,0.6570186719346088
5.36,0.42482369533870573,0.630271859754431
5.37,0.12367405087159883,0.561646976265972
5.38,0.22527206765504676,0.44166486126053117
5.39,0.06457970757574749,0.5099829569661534
5.4,0.4770255136293612,0.4475457318465945
5.41,0.30308731722544,0.7269409798881145
5.42,0.11432140275173136,0.7724967673617273
5.43,0.33585034220292836,0.6230460036795359
5.44,0.3090641202289479,0.6708994061448085
5.45,0.17908135901642025,0.7229271286462554
5.46,0.05677879609981451,0.6517562224275076
5.47,0.3357865977963998,0.5057876271245051
5.48,0.26015385045189665,0.5187849188112736
5.49,0.38615919586781966,0.4403671786824275
5.5,0.2600817505559967,0.6423056124064703
5.51,0.42609075015927006,0.6124663046626698
5.5200000000000005,0.27595341938724277,0.5454720885407174
5.53,0.28046898576769314,0.5644966566893053
5.54,0.4383268013291725,0.5652016676152194
5.55,0.20174143310619852,0.5503531386307783
5.5600000000000005,0.06700761422532037,0.43630398475506327
5.57,0.014391338156669486,0.38204093300934483
5.58,0.3775686278368095,0.3206628202588089
5.59,0.31015477567673233,0.4960236514089351
5.6000000000000005,0.3520398840496118,0.4966716462368461
5.61,0.10648208075445537,0.59741817878536
5.62,0.06818573779338488,0.47130133769662585
5.63,0.007272332833940964,0.38508507498827604
5.64,0.1752937794032985,0.310822459064673
5.65,0.29495884342731654,0.31539921585777453
5.66,0.19612202254986616,0.29068530331019254
5.67,0.21873746101186453,0.2505372084651254
5.68,0.4520793472468742,0.34833203846315686
5.69,0.17412773351165017,0.4838308501311024
5.7,0.2569947445799054,0.4326577240830778
5.71,0.39182650637057154,0.3549122168572689
5.72,0.19827139116063508,0.31120639288385854
5.73,0.31104335011393675,0.24972864427024882
5.74,0.4311818543733726,0.2985105140785319
5.75,0.47476031182882106,0.4301130760938734
5.76,0.07353674046451897,0.44290591055932715
5.7700000000000005,0.4632938125807472,0.3367832549100527
5.78,0.2460581465397691,0.5773226680999745
5.79,0.12912219414947917,0.45056180231980203
5.8,0.22956787811913065,0.3724590499825162
5.8100000000000005,0.4900162876427385,0.41788743205520273
5.82,0.2463090469964348,0.4523269716811603
5.83,0.1643758051437541,0.4417294848342923
5.84,0.3167004271583629,0.4320508189846276
5.8500000000000005,0.12007280938909654,0.5492109338179553
5.86,0.03793166405433196,0.4008454946215463
5.87,0.06443986095532461,0.335424791353058
5.88,0.06402291947888622,0.2987049297305042
5.89,0.07595134675614718,0.2640108694224901
5.9,0.06941358632470507,0.2576927900221916
5.91,0.3204373724016073,0.2779328929471614
5.92,0.09094004219957241,0.353325382174288
5.93,0.1728336416619316,0.29221176126991
5.94,0.4483942049530059,0.3203415059287933
5.95,0.23698082013143618,0.3305147983965486
5.96,0.3337788692605136,0.26438023268881594
5.97,0.08615993560081492,0.2511619241849524
5.98,0.09614450940433539,0.2201704328355732
5.99,0.02043430813323943,0.20817788689391267
6.0,0.08446753153608227,0.19347514379881212
6.01,0.1392951695159793,0.22487462353342863
6.0200000000000005,0.08850524213837341,0.2163566124777712
6.03,0.044351266878527806,0.21513095271723987
6.04,0.060317935550300406,0.22066484785741536
6.05,0.23038938401636289,0.2135126774543492
6.0600000000000005,0.10316685920289625,0.3031867670197964
6.07,0.18213493052403773,0.2386511571864669
6.08,0.25170863542742844,0.22476064254035738
6.09,0.34519741431468265,0.20052779981292518
6.1000000000000005,0.019656069920549468,0.22646612000341773
6.11,0.3997051994545213,0.19791075724070004
6.12,0.3139501947454539,0.23477313007789932
6.13,0.040879515974435954,0.21803038125599675
6.140000000000001,0.4367893120533886,0.1939467062092174
6.15,0.4604362002659066,0.33096757397482823
6.16,0.030538979927431875,0.3097496740730986
6.17,0.13843882407360186,0.2380631397939027
6.18,0.40310063989653067,0.25196064316113603
6.19,0.3741298451918292,0.41457760197678817
6.2,0.09226050967818866,0.28964015396372134
6.21,0.10467466166835515,0.28101382834070676
